1,1,1,43,22,80,43,270.5,1.5,0.00554528650647
1,1,1,44,19,81,43,272.0,2.0,0.00735294117647
1,1,1,42,17,82,41,274.0,-5.5,-0.0200729927007
1,1,1,45,15,83,45,268.5,-10.5,-0.0391061452514
1,1,1,42,19,84,62,258.0,-9.5,-0.0368217054264
1,1,1,45,14,85,44,248.5,-13.5,-0.0543259557344
1,1,1,44,19,86,46,235.0,4.5,0.0191489361702
1,1,1,43,20,87,203,239.5,63.5,0.265135699374
1,1,1,42,15,88,41,303.0,-8.5,-0.0280528052805
1,1,1,43,22,89,138,294.5,37.5,0.127334465195
1,1,1,42,20,90,42,332.0,8.0,0.0240963855422
1,1,1,42,19,91,42,340.0,0.0,0.0
1,1,1,43,20,92,43,340.0,0.5,0.00147058823529
1,1,1,41,13,93,41,340.5,-9.5,-0.0279001468429
1,1,1,43,14,94,46,331.0,-13.5,-0.0407854984894
1,1,1,44,22,95,50,317.5,4.0,0.0125984251969
1,1,1,42,18,96,42,321.5,-4.5,-0.0139968895801
1,1,1,44,16,97,64,317.0,3.5,0.0110410094637
1,1,1,45,18,98,41,320.5,-1.5,-0.00468018720749
1,1,1,45,17,99,44,319.0,-5.0,-0.0156739811912
1,1,1,45,18,100,45,314.0,-5.0,-0.015923566879
