1,1,1,43,17,50,40,129.5,-3.0,-0.023166023166
1,1,1,43,12,51,43,126.5,-14.5,-0.114624505929
1,1,1,42,19,52,40,112.0,-2.5,-0.0223214285714
1,1,1,42,15,53,42,109.5,-4.5,-0.041095890411
1,1,1,43,22,54,111,105.0,37.0,0.352380952381
1,1,1,43,20,55,43,142.0,7.5,0.0528169014085
1,1,1,42,18,56,87,149.5,-6.0,-0.0401337792642
1,1,1,42,18,57,42,143.5,-1.0,-0.00696864111498
1,1,1,44,19,58,42,142.5,1.5,0.0105263157895
1,1,1,44,21,59,88,144.0,46.0,0.319444444444
1,1,1,44,15,60,41,190.0,-9.0,-0.0473684210526
1,1,1,43,15,61,42,181.0,-4.5,-0.024861878453
1,1,1,46,19,62,44,176.5,-7.5,-0.042492917847
1,1,1,44,15,63,43,169.0,-9.5,-0.0562130177515
1,1,1,41,20,64,97,159.5,5.5,0.0344827586207
1,1,1,42,20,65,54,165.0,2.0,0.0121212121212
1,1,1,43,18,66,43,167.0,-1.5,-0.00898203592814
1,1,1,44,18,67,42,165.5,2.0,0.012084592145
1,1,1,43,22,68,42,167.5,7.5,0.044776119403
1,1,1,43,19,69,43,175.0,-1.5,-0.00857142857143
1,1,1,43,19,70,45,173.5,1.0,0.00576368876081
1,1,1,40,21,71,116,174.5,34.5,0.19770773639
1,1,1,44,19,72,42,209.0,-2.5,-0.011961722488
1,1,1,43,19,73,42,206.5,2.0,0.00968523002421
1,1,1,43,18,74,42,208.5,-6.0,-0.0287769784173
1,1,1,42,24,75,53,202.5,19.0,0.0938271604938
1,1,1,44,22,76,43,221.5,5.5,0.0248306997743
1,1,1,42,22,77,62,227.0,12.0,0.0528634361233
1,1,1,41,19,78,40,239.0,-1.5,-0.00627615062762
1,1,1,43,18,79,43,237.5,0.0,0.0
1,1,1,43,22,80,54,237.5,9.5,0.04
1,1,1,42,17,81,115,247.0,-14.5,-0.0587044534413
1,1,1,44,14,82,43,232.5,-10.5,-0.0451612903226
1,1,1,42,22,83,66,222.0,14.0,0.0630630630631
1,1,1,43,12,84,42,236.0,-15.0,-0.0635593220339
1,1,1,43,17,85,43,221.0,-5.0,-0.0226244343891
1,1,1,43,21,86,79,216.0,-10.0,-0.0462962962963
1,1,1,44,20,87,44,206.0,0.5,0.00242718446602
1,1,1,44,19,88,43,206.5,1.0,0.00484261501211
1,1,1,44,20,89,43,207.5,7.0,0.033734939759
1,1,1,45,20,90,71,214.5,18.0,0.0839160839161
1,1,1,44,23,91,47,232.5,10.5,0.0451612903226
1,1,1,45,22,92,41,243.0,-0.5,-0.00205761316872
1,1,1,44,18,93,42,242.5,-1.0,-0.00412371134021
1,1,1,44,15,94,177,241.5,-18.0,-0.0745341614907
1,1,1,43,19,95,99,223.5,-4.5,-0.0201342281879
1,1,1,43,14,96,90,219.0,-27.5,-0.125570776256
1,1,1,44,19,97,44,191.5,-3.0,-0.0156657963446
1,1,1,44,15,98,61,188.5,5.0,0.026525198939
1,1,1,44,21,99,272,193.5,24.5,0.12661498708
1,1,1,43,23,100,43,218.0,9.0,0.0412844036697
